tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59811.464907399844,2057464900615015005,1,2057464900615,19.6207,1,2057,3.21516,19.73,19.6779,0.247031,0.3222,58.6251259,-20.577482,0.604286,t17_f5_c3,20.0238,0.5684,False,False,False,dev,0.0,2.060449340615015e+18,,,,,,ZTF22abbykfc
ztf,59814.44934030017,2060449340615015006,1,2060449340615,19.939457,1,2060,3.694276,19.950325,19.8359,0.19026148,0.2725,58.6251851,-20.5776372,0.5985714,t17_f5_c3,19.7003,0.3081,True,False,False,dev,0.0,,0.9996567,302120106.0,,,,ZTF22abbykfc
ztf,59814.481655099895,2060481650615015005,2,2060481650615,20.233397,1,2060,4.2542677,19.666594,19.8035,0.15246558,0.258,58.625217,-20.5775734,0.87714285,t17_f5_c3,19.877,0.3536,True,False,False,dev,0.0,,0.9999887,302120206.0,,,,ZTF22abbykfc
ztf,59816.455324099865,2062455320615015005,1,2062455320615,20.158947,1,2062,3.3295817,19.903496,20.0607,0.2166842,0.3178,58.6252715,-20.5775482,0.7828571,t17_f5_c3,20.1925,0.4593,True,False,False,dev,0.0,,0.9999441,302120106.0,,,,ZTF22abbykfc
ztf,59816.48721060017,2062487210615015001,2,2062487210615,20.15428,1,2062,4.3839474,19.500202,19.1637,0.12619679,0.1481,58.625167,-20.5775955,0.76714283,t17_f5_c3,19.1485,0.1867,True,False,False,dev,0.0,,0.99945205,302120206.0,,,,ZTF22abbykfc
ztf,59819.444594900124,2065444590615015001,1,2065444590615,20.22951,1,2065,3.3141415,20.02557,20.0018,0.16756535,0.2591,58.6252177,-20.5775344,0.76,t17_f5_c3,19.9079,0.3045,True,False,False,dev,0.0,,0.9999442,302120106.0,,,,ZTF22abbykfc
ztf,59819.483009300195,2065483000615015005,2,2065483000615,20.353258,1,2065,4.1732306,19.498312,19.7057,0.12735832,0.2033,58.6252418,-20.5775572,0.9028571,t17_f5_c3,19.9394,0.3221,True,False,False,dev,0.0,,0.9999999,302120206.0,,,,ZTF22abbykfc
ztf,59823.441620400175,2069441620615015004,1,2069441620615,20.047676,1,2069,3.272073,20.009464,20.3202,0.18339793,0.423,58.6252543,-20.5775293,0.74285716,t17_f5_c3,20.3052,0.5347,True,False,False,dev,0.0,,0.9998872,302120106.0,,,,ZTF22abbykfc
ztf,59825.47541669989,2071475410615015000,1,2071475410615,20.123,1,2071,3.83892,20.1708,19.9299,0.220932,0.2748,58.6251593,-20.5776731,0.592857,t17_f5_c3,19.8747,0.3348,False,False,False,dev,0.0,2.073481120615015e+18,,,,,,ZTF22abbykfc
ztf,59827.44172450015,2073441720615015007,1,2073441720615,19.8986,1,2073,3.87532,20.0175,20.6812,0.255338,0.6576,58.6251172,-20.5776735,0.608571,t17_f5_c3,20.1946,0.5395,False,False,False,dev,0.0,2.073481120615015e+18,,,,,,ZTF22abbykfc
ztf,59827.48112270003,2073481120615015006,2,2073481120615,20.046858,1,2073,4.6284375,19.78973,19.7258,0.18198903,0.2677,58.6251402,-20.5776595,0.87714285,t17_f5_c3,20.099,0.484,True,False,False,dev,0.0,,0.99911886,302120206.0,,,,ZTF22abbykfc
ztf,59839.46656250022,2085466560615015005,1,2085466560615,20.093,1,2085,3.36237,20.6802,20.1346,0.365928,0.3819,58.6251538,-20.5775334,0.251429,t17_f5_c3,20.6804,0.8094,False,False,False,dev,0.0,2.092430700615015e+18,,,,,,ZTF22abbykfc
ztf,59841.4001042,2087400100615015007,1,2087400100615,19.975,1,2087,4.05393,20.4111,20.6694,0.25236,0.607,58.6251454,-20.5777324,0.567143,t17_f5_c3,20.1274,0.4737,False,False,False,dev,0.0,2.092430700615015e+18,,,,,,ZTF22abbykfc
ztf,59844.46006939979,2090460065715015000,1,2090460065715,20.2175,1,2090,0.306722,20.5069,20.4684,0.289697,0.4292,58.6251871,-20.5775517,0.628571,t17_f5_c3,20.2248,0.4395,False,True,True,dev,0.0,2.092430700615015e+18,,,20.092539,0.19485275,0.19778772,ZTF22abbykfc
ztf,59846.39177080011,2092391770615015013,1,2092391770615,20.227,1,2092,3.37407,20.7413,20.5768,0.341332,0.5103,58.6251879,-20.5775452,0.505714,t17_f5_c3,20.5272,0.626,False,False,False,dev,0.0,2.092430700615015e+18,,,,,,ZTF22abbykfc
ztf,59846.430705999956,2092430700615015010,2,2092430700615,20.320295,1,2092,4.0693297,20.158493,20.1009,0.1848441,0.3469,58.6252178,-20.5775132,0.7228571,t17_f5_c3,20.3696,0.5696,True,False,False,dev,0.0,,0.999747,302120206.0,,,,ZTF22abbykfc
